cap-diameter,cap-shape,cap-surface,cap-color,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-color,ring-type,habitat,does-bruise-or-bleed,has-ring,is-poisonous,season_a,season_s,season_u,season_w
4.19,b,g,n,a,2,g,5.69,3.45,g,f,d,False,False,False,False,False,True,False
3.17,b,g,n,a,2,g,5.06,3.1,n,f,d,False,False,False,False,False,True,False
4.51,f,g,g,a,2,g,5.49,2.91,n,f,d,False,False,False,True,False,False,False
4.18,b,g,g,a,2,g,6.0,3.49,n,f,d,False,False,False,False,False,True,False
3.41,b,g,n,a,2,g,4.68,2.8,g,f,d,False,False,False,False,False,False,True
5.07,b,g,n,a,2,g,7.1,4.46,n,f,d,False,False,False,False,False,False,True
4.66,b,g,g,a,2,g,6.36,4.24,g,f,d,False,False,False,False,False,False,True
3.47,b,g,n,a,2,g,4.24,3.08,n,f,d,False,False,False,True,False,False,False
3.19,b,g,g,a,2,g,4.84,3.46,n,f,d,False,False,False,False,False,True,False
3.76,b,g,g,a,2,g,6.04,4.01,n,f,d,False,False,False,False,True,False,False
3.62,f,g,g,a,2,g,5.89,3.54,g,f,d,False,False,False,True,False,False,False
5.5,b,g,g,a,2,g,6.58,4.28,g,f,d,False,False,False,False,False,True,False
3.34,f,g,n,a,2,g,3.94,2.79,n,f,d,False,False,False,False,True,False,False
4.55,b,g,n,a,2,g,6.54,3.7,n,f,d,False,False,False,False,True,False,False
3.81,b,g,g,a,2,g,5.5,3.98,g,f,d,False,False,False,False,True,False,False
3.6,b,g,n,a,2,g,6.04,3.9,n,f,d,False,False,False,False,True,False,False
5.14,b,g,n,a,2,g,5.84,3.7,g,f,d,False,False,False,True,False,False,False
3.31,b,g,g,a,2,g,4.94,2.76,n,f,d,False,False,False,False,True,False,False
3.52,f,g,g,a,2,g,4.33,2.87,g,f,d,False,False,False,False,True,False,False
3.92,f,g,n,a,2,g,4.3,3.16,g,f,d,False,False,False,False,False,True,False
4.45,f,g,g,a,2,g,6.19,4.42,g,f,d,False,False,False,False,False,True,False
4.74,f,g,n,a,2,g,5.42,3.45,g,f,d,False,False,False,False,False,True,False
3.57,f,g,g,a,2,g,4.24,2.92,n,f,d,False,False,False,False,False,False,True
4.42,f,g,n,a,2,g,5.66,3.86,n,f,d,False,False,False,False,True,False,False
4.65,f,g,n,a,2,g,6.16,4.11,n,f,d,False,False,False,False,False,False,True
2.6,b,g,n,a,2,g,3.43,3.2,n,f,d,False,False,False,False,False,True,False
5.69,f,g,g,a,2,g,6.25,3.14,n,f,d,False,False,False,False,False,False,True
4.89,b,g,g,a,2,g,5.63,3.61,n,f,d,False,False,False,False,False,True,False
3.85,b,g,n,a,2,g,5.99,4.78,n,f,d,False,False,False,True,False,False,False
4.65,b,g,n,a,2,g,7.2,4.24,n,f,d,False,False,False,False,True,False,False
4.14,b,g,g,a,2,g,5.78,3.63,n,f,d,False,False,False,False,False,True,False
4.58,b,g,n,a,2,g,5.28,3.44,g,f,d,False,False,False,False,True,False,False
3.66,b,g,g,a,2,g,5.19,3.44,g,f,d,False,False,False,False,False,True,False
4.2,f,g,n,a,2,g,4.82,3.65,g,f,d,False,False,False,False,False,True,False
2.96,f,g,g,a,2,g,5.4,4.16,g,f,d,False,False,False,False,False,False,True
3.8,b,g,n,a,2,g,6.6,3.88,n,f,d,False,False,False,True,False,False,False
3.49,b,g,n,a,2,g,4.44,2.85,g,f,d,False,False,False,False,False,True,False
4.18,b,g,g,a,2,g,6.03,3.97,g,f,d,False,False,False,False,True,False,False
4.8,f,g,g,a,2,g,6.43,4.13,g,f,d,False,False,False,False,False,True,False
4.91,f,g,n,a,2,g,7.36,4.73,n,f,d,False,False,False,False,False,False,True
4.56,b,g,g,a,2,g,6.44,3.89,g,f,d,False,False,False,False,False,True,False
3.54,f,g,n,a,2,g,4.53,3.45,g,f,d,False,False,False,False,False,False,True
4.04,b,g,g,a,2,g,5.32,3.4,g,f,d,False,False,False,True,False,False,False
4.47,f,g,n,a,2,g,5.75,4.04,n,f,d,False,False,False,False,True,False,False
4.12,f,g,n,a,2,g,5.26,3.43,n,f,d,False,False,False,False,False,False,True
4.39,b,g,g,a,2,g,6.09,3.92,n,f,d,False,False,False,False,False,True,False
4.18,f,g,n,a,2,g,6.04,4.18,g,f,d,False,False,False,False,False,False,True
4.62,f,g,g,a,2,g,5.09,3.75,n,f,d,False,False,False,False,False,True,False
3.04,f,g,n,a,2,g,4.81,2.87,n,f,d,False,False,False,True,False,False,False
3.68,f,g,g,a,2,g,6.23,3.52,n,f,d,False,False,False,False,False,True,False
4.33,b,g,g,a,2,g,4.96,3.49,g,f,d,False,False,False,False,True,False,False
4.57,b,g,g,a,2,g,5.55,4.06,g,f,d,False,False,False,False,False,False,True
4.21,b,g,n,a,2,g,5.49,3.35,n,f,d,False,False,False,False,False,True,False
4.05,f,g,n,a,2,g,5.62,3.08,g,f,d,False,False,False,False,True,False,False
4.11,f,g,g,a,2,g,5.6,3.21,g,f,d,False,False,False,False,False,True,False
3.96,b,g,g,a,2,g,3.9,3.01,n,f,d,False,False,False,False,False,True,False
5.73,f,g,n,a,2,g,6.2,3.83,g,f,d,False,False,False,False,False,False,True
4.37,f,g,n,a,2,g,5.44,3.58,g,f,d,False,False,False,False,True,False,False
3.56,b,g,g,a,2,g,4.99,3.76,n,f,d,False,False,False,False,False,True,False
4.34,b,g,n,a,2,g,5.92,3.86,g,f,d,False,False,False,False,True,False,False
4.26,b,g,g,a,2,g,4.65,3.2,n,f,d,False,False,False,False,False,True,False
4.97,b,g,n,a,2,g,6.07,3.91,g,f,d,False,False,False,False,False,True,False
2.83,f,g,g,a,2,g,4.22,2.56,g,f,d,False,False,False,False,True,False,False
4.21,f,g,n,a,2,g,6.24,3.94,n,f,d,False,False,False,False,True,False,False
4.4,f,g,g,a,2,g,5.63,4.14,n,f,d,False,False,False,False,False,True,False
4.81,b,g,n,a,2,g,5.5,4.11,g,f,d,False,False,False,False,False,True,False
3.92,f,g,n,a,2,g,5.89,3.76,n,f,d,False,False,False,False,False,True,False
4.71,b,g,n,a,2,g,5.74,3.8,n,f,d,False,False,False,True,False,False,False
3.95,b,g,g,a,2,g,4.7,3.38,g,f,d,False,False,False,False,False,True,False
4.27,b,g,n,a,2,g,6.26,3.69,n,f,d,False,False,False,True,False,False,False
5.11,b,g,n,a,2,g,6.77,4.29,n,f,d,False,False,False,False,True,False,False
4.66,b,g,n,a,2,g,6.85,4.38,g,f,d,False,False,False,False,False,True,False
2.56,b,g,g,a,2,g,5.83,3.31,g,f,d,False,False,False,False,False,True,False
4.46,b,g,n,a,2,g,4.54,3.01,g,f,d,False,False,False,False,True,False,False
3.15,f,g,n,a,2,g,4.93,3.13,n,f,d,False,False,False,False,True,False,False
2.77,f,g,n,a,2,g,6.49,4.01,n,f,d,False,False,False,False,False,False,True
3.69,f,g,g,a,2,g,4.69,2.91,n,f,d,False,False,False,True,False,False,False
3.83,b,g,g,a,2,g,3.96,2.7,n,f,d,False,False,False,False,True,False,False
3.75,b,g,g,a,2,g,5.52,3.53,g,f,d,False,False,False,False,True,False,False
3.52,b,g,g,a,2,g,4.0,2.89,n,f,d,False,False,False,False,True,False,False
3.34,b,g,g,a,2,g,4.59,3.29,n,f,d,False,False,False,False,False,True,False
4.16,f,g,g,a,2,g,5.26,2.7,g,f,d,False,False,False,False,True,False,False
3.29,b,g,n,a,2,g,3.2,2.14,g,f,d,False,False,False,False,False,False,True
2.89,f,g,n,a,2,g,4.06,3.15,n,f,d,False,False,False,True,False,False,False
4.15,f,g,n,a,2,g,4.94,2.89,g,f,d,False,False,False,False,True,False,False
4.03,f,g,g,a,2,g,5.8,3.75,n,f,d,False,False,False,False,False,False,True
4.92,b,g,g,a,2,g,5.84,4.04,g,f,d,False,False,False,False,False,True,False
3.61,b,g,g,a,2,g,5.94,3.87,n,f,d,False,False,False,False,True,False,False
4.96,b,g,g,a,2,g,4.87,3.89,g,f,d,False,False,False,False,False,False,True
4.95,b,g,g,a,2,g,7.27,4.18,n,f,d,False,False,False,False,False,True,False
3.22,f,g,n,a,2,g,4.09,3.32,n,f,d,False,False,False,False,False,True,False
3.22,f,g,g,a,2,g,6.1,3.06,n,f,d,False,False,False,False,False,False,True
3.6,b,g,g,a,2,g,5.51,3.29,n,f,d,False,False,False,True,False,False,False
3.81,b,g,n,a,2,g,6.92,4.3,n,f,d,False,False,False,True,False,False,False
3.07,b,g,n,a,2,g,4.99,2.89,g,f,d,False,False,False,False,False,False,True
3.88,b,g,g,a,2,g,6.78,4.28,n,f,d,False,False,False,False,False,False,True
4.05,f,g,n,a,2,g,5.16,3.5,n,f,d,False,False,False,False,True,False,False
4.41,b,g,n,a,2,g,6.9,4.03,g,f,d,False,False,False,False,False,False,True
4.34,f,g,g,a,2,g,5.31,3.48,g,f,d,False,False,False,True,False,False,False
2.74,b,g,g,a,2,g,4.46,2.79,n,f,d,False,False,False,False,False,False,True
3.42,b,g,n,a,2,g,5.91,3.57,n,f,d,False,False,False,True,False,False,False
4.01,f,g,g,a,2,g,4.99,3.55,n,f,d,False,False,False,True,False,False,False
3.57,b,g,g,a,2,g,4.87,3.42,n,f,d,False,False,False,False,True,False,False
3.8,f,g,g,a,2,g,6.37,3.27,n,f,d,False,False,False,False,True,False,False
4.39,f,g,n,a,2,g,6.54,3.94,g,f,d,False,False,False,False,False,False,True
3.73,f,g,n,a,2,g,5.87,3.36,n,f,d,False,False,False,False,True,False,False
4.1,f,g,g,a,2,g,5.86,3.7,g,f,d,False,False,False,False,False,True,False
2.82,b,g,n,a,2,g,3.83,3.38,n,f,d,False,False,False,False,False,False,True
3.6,f,g,g,a,2,g,5.93,3.55,n,f,d,False,False,False,False,True,False,False
4.4,b,g,n,a,2,g,5.67,2.96,g,f,d,False,False,False,False,True,False,False
3.86,f,g,n,a,2,g,5.23,3.59,g,f,d,False,False,False,False,True,False,False
4.18,b,g,g,a,2,g,5.59,3.77,n,f,d,False,False,False,False,False,True,False
4.89,f,g,n,a,2,g,4.6,3.07,g,f,d,False,False,False,False,True,False,False
3.52,b,g,n,a,2,g,5.42,3.2,n,f,d,False,False,False,False,False,False,True
5.62,b,g,g,a,2,g,6.12,3.36,g,f,d,False,False,False,False,True,False,False
3.88,f,g,n,a,2,g,5.86,3.42,g,f,d,False,False,False,False,False,True,False
3.53,b,g,n,a,2,g,3.53,3.19,g,f,d,False,False,False,False,False,True,False
4.36,b,g,g,a,2,g,4.32,2.91,g,f,d,False,False,False,False,False,True,False
3.9,f,g,g,a,2,g,4.96,3.05,g,f,d,False,False,False,True,False,False,False
3.85,b,g,n,a,2,g,6.12,4.09,g,f,d,False,False,False,False,False,False,True
3.26,b,g,n,a,2,g,5.08,2.88,g,f,d,False,False,False,True,False,False,False
3.0,b,g,n,a,2,g,6.08,3.73,g,f,d,False,False,False,False,False,False,True
4.56,b,g,n,a,2,g,6.18,4.11,n,f,d,False,False,False,False,True,False,False
5.97,b,g,g,a,2,g,6.07,3.39,n,f,d,False,False,False,True,False,False,False
3.41,f,g,g,a,2,g,4.13,3.28,g,f,d,False,False,False,False,True,False,False
4.11,f,g,g,a,2,g,5.9,4.05,g,f,d,False,False,False,True,False,False,False
4.62,f,g,n,a,2,g,5.89,3.48,g,f,d,False,False,False,False,True,False,False
4.98,b,g,n,a,2,g,6.63,3.94,g,f,d,False,False,False,True,False,False,False
3.15,b,g,n,a,2,g,5.57,2.65,n,f,d,False,False,False,False,True,False,False
5.25,f,g,n,a,2,g,5.99,4.06,g,f,d,False,False,False,False,False,True,False
5.08,b,g,g,a,2,g,7.15,4.7,n,f,d,False,False,False,True,False,False,False
4.03,f,g,g,a,2,g,6.03,3.69,n,f,d,False,False,False,False,False,True,False
4.19,f,g,n,a,2,g,6.7,3.91,n,f,d,False,False,False,True,False,False,False
3.38,b,g,g,a,2,g,4.84,3.56,g,f,d,False,False,False,False,True,False,False
4.37,f,g,n,a,2,g,4.67,3.29,n,f,d,False,False,False,False,True,False,False
4.42,b,g,n,a,2,g,7.02,3.81,n,f,d,False,False,False,False,False,True,False
3.14,f,g,g,a,2,g,3.24,2.34,g,f,d,False,False,False,True,False,False,False
2.6,f,g,n,a,2,g,5.12,3.08,n,f,d,False,False,False,True,False,False,False
3.16,f,g,g,a,2,g,5.14,3.31,g,f,d,False,False,False,False,False,True,False
4.71,b,g,g,a,2,g,5.36,3.52,n,f,d,False,False,False,False,False,True,False
4.19,b,g,g,a,2,g,4.76,3.54,n,f,d,False,False,False,False,True,False,False
3.83,f,g,n,a,2,g,6.19,3.66,n,f,d,False,False,False,True,False,False,False
3.82,f,g,n,a,2,g,5.0,3.04,n,f,d,False,False,False,False,False,False,True
3.07,f,g,g,a,2,g,3.97,2.51,g,f,d,False,False,False,False,True,False,False
4.34,b,g,g,a,2,g,3.99,2.66,n,f,d,False,False,False,True,False,False,False
3.53,b,g,g,a,2,g,5.67,4.07,n,f,d,False,False,False,True,False,False,False
3.95,f,g,n,a,2,g,5.25,3.72,g,f,d,False,False,False,False,True,False,False
3.55,f,g,g,a,2,g,5.36,3.73,n,f,d,False,False,False,False,True,False,False
3.17,f,g,g,a,2,g,5.65,3.14,n,f,d,False,False,False,False,False,False,True
2.65,b,g,n,a,2,g,3.74,2.59,n,f,d,False,False,False,True,False,False,False
4.01,f,g,n,a,2,g,5.92,3.47,g,f,d,False,False,False,False,False,True,False
4.2,b,g,n,a,2,g,4.97,3.6,g,f,d,False,False,False,False,False,False,True
4.77,f,g,g,a,2,g,6.48,3.76,n,f,d,False,False,False,True,False,False,False
4.31,f,g,n,a,2,g,6.23,3.71,g,f,d,False,False,False,False,True,False,False
3.98,f,g,n,a,2,g,4.54,3.48,g,f,d,False,False,False,False,False,False,True
3.31,f,w,u,a,1,g,4.32,5.12,u,f,l,False,False,True,False,False,True,False
3.4,s,w,u,a,1,u,4.97,4.94,u,f,l,False,False,True,True,False,False,False
3.15,b,w,u,a,1,g,5.89,6.39,u,f,d,False,False,True,True,False,False,False
3.51,b,w,u,a,1,u,5.73,5.04,u,f,l,False,False,True,False,False,True,False
3.51,b,w,u,a,1,g,5.57,6.2,u,f,l,False,False,True,False,False,True,False
3.73,f,w,u,a,1,g,5.05,5.03,u,f,l,False,False,True,True,False,False,False
3.5,b,w,u,a,1,u,5.06,4.25,u,f,l,False,False,True,True,False,False,False
3.5,b,w,u,a,1,g,5.78,5.09,u,f,l,False,False,True,True,False,False,False
3.04,s,w,u,a,1,u,4.88,5.15,u,f,d,False,False,True,False,False,True,False
3.59,b,w,u,a,1,g,5.56,6.28,u,f,d,False,False,True,True,False,False,False
3.26,s,w,u,a,1,u,5.01,4.31,u,f,d,False,False,True,False,False,True,False
3.38,s,w,u,a,1,u,5.0,5.47,u,f,d,False,False,True,True,False,False,False
3.16,s,w,u,a,1,g,4.27,5.32,u,f,l,False,False,True,False,False,True,False
3.35,f,w,u,a,1,g,5.29,5.08,u,f,d,False,False,True,False,False,True,False
3.57,f,w,u,a,1,u,5.8,6.03,u,f,l,False,False,True,False,False,True,False
2.35,s,w,u,a,1,u,5.78,5.15,u,f,l,False,False,True,False,False,True,False
4.19,b,w,u,a,1,g,6.64,5.66,u,f,d,False,False,True,False,False,True,False
4.73,f,w,u,a,1,g,6.89,6.34,u,f,d,False,False,True,False,False,True,False
4.32,b,w,u,a,1,g,6.59,6.33,u,f,l,False,False,True,False,False,True,False
2.98,f,w,u,a,1,g,5.21,5.63,u,f,l,False,False,True,False,False,True,False
3.52,s,w,u,a,1,g,5.78,5.17,u,f,l,False,False,True,True,False,False,False
3.42,f,w,u,a,1,g,4.42,4.46,u,f,l,False,False,True,True,False,False,False
3.59,b,w,u,a,1,g,6.66,6.41,u,f,d,False,False,True,False,False,True,False
3.37,s,w,u,a,1,g,5.8,5.71,u,f,l,False,False,True,False,False,True,False
3.08,f,w,u,a,1,u,5.47,5.02,u,f,d,False,False,True,True,False,False,False
2.94,s,w,u,a,1,u,3.79,3.83,u,f,d,False,False,True,False,False,True,False
3.89,f,w,u,a,1,u,6.19,6.25,u,f,d,False,False,True,True,False,False,False
3.79,f,w,u,a,1,g,5.52,5.24,u,f,l,False,False,True,True,False,False,False
3.56,b,w,u,a,1,g,6.27,6.01,u,f,d,False,False,True,True,False,False,False
3.58,s,w,u,a,1,g,6.05,6.49,u,f,l,False,False,True,True,False,False,False
3.04,b,w,u,a,1,g,4.78,3.39,u,f,l,False,False,True,True,False,False,False
3.39,f,w,u,a,1,u,5.53,5.46,u,f,l,False,False,True,True,False,False,False
3.23,f,w,u,a,1,u,6.1,6.26,u,f,l,False,False,True,True,False,False,False
2.81,f,w,u,a,1,u,4.23,4.65,u,f,d,False,False,True,False,False,True,False
3.47,f,w,u,a,1,u,6.76,7.0,u,f,l,False,False,True,False,False,True,False
3.76,b,w,u,a,1,u,6.99,6.68,u,f,l,False,False,True,True,False,False,False
3.83,b,w,u,a,1,g,5.82,6.12,u,f,l,False,False,True,True,False,False,False
2.92,b,w,u,a,1,u,5.91,5.69,u,f,l,False,False,True,False,False,True,False
2.78,f,w,u,a,1,u,5.35,5.34,u,f,l,False,False,True,True,False,False,False
3.43,f,w,u,a,1,u,4.99,5.84,u,f,d,False,False,True,True,False,False,False
4.05,s,w,u,a,1,g,7.65,6.33,u,f,d,False,False,True,True,False,False,False
2.69,f,w,u,a,1,u,4.58,5.81,u,f,d,False,False,True,False,False,True,False
3.0,b,w,u,a,1,u,4.71,4.98,u,f,l,False,False,True,False,False,True,False
2.47,b,w,u,a,1,u,5.1,5.26,u,f,l,False,False,True,True,False,False,False
4.8,b,w,u,a,1,u,6.24,6.84,u,f,d,False,False,True,True,False,False,False
3.77,s,w,u,a,1,u,5.39,5.17,u,f,d,False,False,True,False,False,True,False
3.69,s,w,u,a,1,g,4.78,4.74,u,f,l,False,False,True,False,False,True,False
3.48,s,w,u,a,1,u,6.2,4.9,u,f,l,False,False,True,False,False,True,False
2.24,s,w,u,a,1,g,5.76,5.94,u,f,d,False,False,True,True,False,False,False
3.03,s,w,u,a,1,u,4.84,5.02,u,f,d,False,False,True,False,False,True,False
3.06,b,w,u,a,1,u,6.36,5.18,u,f,l,False,False,True,False,False,True,False
3.48,b,w,u,a,1,u,5.82,6.14,u,f,d,False,False,True,False,False,True,False
3.18,s,w,u,a,1,u,4.55,4.81,u,f,d,False,False,True,False,False,True,False
3.97,s,w,u,a,1,u,5.89,5.76,u,f,l,False,False,True,False,False,True,False
2.27,s,w,u,a,1,u,4.8,5.01,u,f,l,False,False,True,False,False,True,False
4.18,f,w,u,a,1,g,5.87,5.52,u,f,l,False,False,True,True,False,False,False
3.57,s,w,u,a,1,g,5.66,5.36,u,f,d,False,False,True,False,False,True,False
3.8,f,w,u,a,1,u,6.3,5.71,u,f,d,False,False,True,True,False,False,False
2.8,s,w,u,a,1,g,4.85,5.69,u,f,d,False,False,True,True,False,False,False
3.19,s,w,u,a,1,g,5.51,5.52,u,f,l,False,False,True,True,False,False,False
3.44,s,w,u,a,1,u,4.33,5.73,u,f,d,False,False,True,False,False,True,False
3.48,s,w,u,a,1,u,6.65,5.6,u,f,l,False,False,True,False,False,True,False
2.66,b,w,u,a,1,u,4.54,4.18,u,f,d,False,False,True,False,False,True,False
4.66,f,w,u,a,1,g,6.25,6.58,u,f,d,False,False,True,False,False,True,False
3.39,f,w,u,a,1,g,6.92,7.05,u,f,d,False,False,True,True,False,False,False
4.33,f,w,u,a,1,u,6.37,6.3,u,f,l,False,False,True,False,False,True,False
3.93,s,w,u,a,1,u,5.63,5.8,u,f,l,False,False,True,True,False,False,False
4.3,b,w,u,a,1,u,7.03,7.47,u,f,d,False,False,True,False,False,True,False
4.38,s,w,u,a,1,g,5.3,5.81,u,f,l,False,False,True,True,False,False,False
3.37,b,w,u,a,1,g,5.59,6.2,u,f,d,False,False,True,False,False,True,False
3.38,b,w,u,a,1,g,5.02,4.79,u,f,l,False,False,True,True,False,False,False
3.86,s,w,u,a,1,g,6.66,5.92,u,f,l,False,False,True,False,False,True,False
3.79,b,w,u,a,1,u,5.37,5.97,u,f,l,False,False,True,False,False,True,False
4.34,f,w,u,a,1,g,5.66,6.68,u,f,l,False,False,True,False,False,True,False
3.14,b,w,u,a,1,u,5.7,5.47,u,f,l,False,False,True,True,False,False,False
3.77,s,w,u,a,1,u,6.0,4.84,u,f,l,False,False,True,True,False,False,False
3.78,f,w,u,a,1,g,5.3,5.4,u,f,l,False,False,True,True,False,False,False
3.35,b,w,u,a,1,g,4.8,5.62,u,f,l,False,False,True,False,False,True,False
3.98,b,w,u,a,1,g,5.78,6.32,u,f,d,False,False,True,False,False,True,False
3.74,s,w,u,a,1,g,5.5,6.3,u,f,l,False,False,True,False,False,True,False
3.21,f,w,u,a,1,u,4.91,4.09,u,f,l,False,False,True,True,False,False,False
3.1,f,w,u,a,1,g,4.85,4.99,u,f,l,False,False,True,False,False,True,False
2.47,b,w,u,a,1,u,4.98,4.63,u,f,d,False,False,True,False,False,True,False
4.32,s,w,u,a,1,u,7.15,6.98,u,f,d,False,False,True,False,False,True,False
3.29,b,w,u,a,1,g,5.52,4.96,u,f,d,False,False,True,False,False,True,False
3.22,s,w,u,a,1,g,5.83,4.82,u,f,l,False,False,True,False,False,True,False
3.98,f,w,u,a,1,u,6.31,5.78,u,f,l,False,False,True,False,False,True,False
3.43,b,w,u,a,1,g,5.73,4.67,u,f,l,False,False,True,False,False,True,False
2.55,s,w,u,a,1,u,4.17,4.58,u,f,d,False,False,True,True,False,False,False
3.6,f,w,u,a,1,u,5.1,5.88,u,f,l,False,False,True,True,False,False,False
3.19,b,w,u,a,1,g,4.07,4.06,u,f,l,False,False,True,False,False,True,False
2.64,s,w,u,a,1,u,4.44,5.07,u,f,l,False,False,True,False,False,True,False
4.18,s,w,u,a,1,g,6.35,6.51,u,f,l,False,False,True,True,False,False,False
2.9,b,w,u,a,1,u,5.84,5.68,u,f,l,False,False,True,True,False,False,False
3.24,f,w,u,a,1,g,5.6,5.22,u,f,l,False,False,True,True,False,False,False
4.4,b,w,u,a,1,g,5.86,5.81,u,f,l,False,False,True,True,False,False,False
3.22,b,w,u,a,1,u,5.45,6.12,u,f,l,False,False,True,False,False,True,False
3.6,b,w,u,a,1,u,5.21,5.5,u,f,l,False,False,True,True,False,False,False
3.08,b,w,u,a,1,u,6.18,5.31,u,f,d,False,False,True,True,False,False,False
2.78,b,w,u,a,1,u,5.13,5.25,u,f,l,False,False,True,False,False,True,False
3.45,s,w,u,a,1,g,4.5,5.4,u,f,d,False,False,True,False,False,True,False
4.11,f,w,u,a,1,u,6.05,6.41,u,f,l,False,False,True,False,False,True,False
4.91,f,w,u,a,1,g,7.17,5.58,u,f,d,False,False,True,False,False,True,False
2.83,s,w,u,a,1,u,4.47,4.69,u,f,d,False,False,True,True,False,False,False
3.53,f,w,u,a,1,g,5.74,5.77,u,f,d,False,False,True,True,False,False,False
3.43,b,w,u,a,1,u,5.47,5.92,u,f,d,False,False,True,False,False,True,False
4.26,s,w,u,a,1,u,6.29,6.51,u,f,l,False,False,True,True,False,False,False
3.92,b,w,u,a,1,g,6.59,7.17,u,f,l,False,False,True,False,False,True,False
3.14,f,w,u,a,1,u,4.55,4.63,u,f,l,False,False,True,True,False,False,False
3.22,s,w,u,a,1,g,4.93,5.31,u,f,d,False,False,True,True,False,False,False
3.83,f,w,u,a,1,u,6.2,5.84,u,f,d,False,False,True,False,False,True,False
2.81,b,w,u,a,1,g,4.8,5.2,u,f,d,False,False,True,True,False,False,False
3.51,b,w,u,a,1,g,5.25,5.85,u,f,d,False,False,True,False,False,True,False
3.79,s,w,u,a,1,u,5.39,6.22,u,f,d,False,False,True,True,False,False,False
3.87,s,w,u,a,1,g,5.81,6.82,u,f,d,False,False,True,False,False,True,False
3.32,b,w,u,a,1,u,5.19,5.42,u,f,d,False,False,True,False,False,True,False
2.97,b,w,u,a,1,u,4.85,6.14,u,f,l,False,False,True,False,False,True,False
3.86,b,w,u,a,1,g,4.95,5.16,u,f,d,False,False,True,True,False,False,False
3.33,f,w,u,a,1,g,5.48,4.8,u,f,d,False,False,True,True,False,False,False
3.1,b,w,u,a,1,g,5.5,5.09,u,f,d,False,False,True,True,False,False,False
4.17,f,w,u,a,1,g,7.04,5.91,u,f,l,False,False,True,False,False,True,False
3.56,b,w,u,a,1,g,6.4,7.05,u,f,d,False,False,True,False,False,True,False
3.72,b,w,u,a,1,g,5.76,6.02,u,f,l,False,False,True,False,False,True,False
3.56,f,w,u,a,1,u,6.02,5.28,u,f,l,False,False,True,True,False,False,False
3.56,s,w,u,a,1,g,6.2,5.14,u,f,l,False,False,True,False,False,True,False
2.56,s,w,u,a,1,u,5.22,6.5,u,f,d,False,False,True,False,False,True,False
3.13,f,w,u,a,1,g,5.76,5.08,u,f,d,False,False,True,True,False,False,False
2.83,b,w,u,a,1,g,4.68,4.38,u,f,l,False,False,True,True,False,False,False
3.48,f,w,u,a,1,u,6.51,5.44,u,f,d,False,False,True,False,False,True,False
3.57,s,w,u,a,1,u,4.08,4.81,u,f,d,False,False,True,True,False,False,False
4.23,f,w,u,a,1,u,6.34,6.92,u,f,d,False,False,True,False,False,True,False
3.7,f,w,u,a,1,g,4.47,5.6,u,f,l,False,False,True,True,False,False,False
2.83,s,w,u,a,1,u,4.77,4.18,u,f,l,False,False,True,True,False,False,False
3.51,b,w,u,a,1,u,5.54,7.25,u,f,d,False,False,True,True,False,False,False
4.47,b,w,u,a,1,u,5.23,5.96,u,f,d,False,False,True,False,False,True,False
3.77,f,w,u,a,1,u,5.83,6.67,u,f,d,False,False,True,False,False,True,False
3.58,b,w,u,a,1,u,5.29,4.85,u,f,d,False,False,True,False,False,True,False
3.3,f,w,u,a,1,g,6.07,6.22,u,f,l,False,False,True,True,False,False,False
4.24,b,w,u,a,1,u,5.87,7.08,u,f,d,False,False,True,True,False,False,False
2.62,b,w,u,a,1,u,4.72,5.81,u,f,l,False,False,True,True,False,False,False
3.43,s,w,u,a,1,g,6.46,4.59,u,f,d,False,False,True,False,False,True,False
4.15,s,w,u,a,1,g,5.23,5.01,u,f,l,False,False,True,False,False,True,False
3.34,b,w,u,a,1,g,5.91,6.0,u,f,d,False,False,True,True,False,False,False
3.59,s,w,u,a,1,u,6.36,5.46,u,f,l,False,False,True,True,False,False,False
3.89,b,w,u,a,1,g,6.25,6.26,u,f,l,False,False,True,True,False,False,False
